Location 1,Location 2,Price,Rooms,Bathrooms,CarParks,Type,Furnish
Dutamas,Kuala-Lumpur,1830000,5,4,0,Built-up,Fully
Dutamas,Kuala-Lumpur,1600000,4,4,0,Built-up,Partly
Ampang-Hilir,Kuala-Lumpur,1550000,5,6,0,Built-up,Partly
Jalan-Klang-Lama,Kuala-Lumpur,1750000,5,6,0,Built-up,Partly
Dutamas,Kuala-Lumpur,2300000,5,5,0,Built-up,Partly
Dutamas,Kuala-Lumpur,2350000,5,5,0,Built-up,Partly
Kepong,Kuala-Lumpur,1600000,5,3,0,Built-up,Fully
Mont-Kiara,Kuala-Lumpur,2150000,4,4,0,Built-up,Partly
Desa-ParkCity,Kuala-Lumpur,2300000,5,4,0,Built-up,Partly
Sungai-Besi,Kuala-Lumpur,1400000,4,3,0,Built-up,Unfurnished
Desa-ParkCity,Kuala-Lumpur,2900000,4,4,0,Built-up,Partly
Desa-ParkCity,Kuala-Lumpur,2850000,4,4,0,Built-up,Partly
KLCC,Kuala-Lumpur,8700000,4,4,0,Built-up,Partly
Segambut,Kuala-Lumpur,1600000,4,3,0,Built-up,Partly
KLCC,Kuala-Lumpur,4200000,2,2,0,Built-up,Fully
KLCC,Kuala-Lumpur,3600000,5,4,0,Built-up,Partly
KLCC,Kuala-Lumpur,3600000,5,4,0,Built-up,Partly
KLCC,Kuala-Lumpur,3600000,5,4,0,Built-up,Partly
KLCC,Kuala-Lumpur,3600000,5,4,0,Built-up,Partly
KLCC,Kuala-Lumpur,3600000,5,4,0,Built-up,Partly
KLCC,Kuala-Lumpur,3600000,5,4,0,Built-up,Partly
Setapak,Kuala-Lumpur,1180000,6,4,0,Built-up,Fully
KLCC,Kuala-Lumpur,3000000,5,4,0,Built-up,Partly
Bukit-Bintang,Kuala-Lumpur,3962400,5,5,0,Built-up,Partly
Sri-Hartamas,Kuala-Lumpur,2980000,4,5,0,Built-up,Partly
Sri-Hartamas,Kuala-Lumpur,3300000,4,5,0,Built-up,Partly
Taman-Melawati,Kuala-Lumpur,2400000,5,5,0,Built-up,Fully
KLCC,Kuala-Lumpur,2850000,4,4,0,Built-up,Fully
Taman-Melawati,Kuala-Lumpur,1700000,5,5,0,Built-up,Partly
Bandar-Damai-Perdana,Kuala-Lumpur,980000,4,4,0,Built-up,Partly
Mont-Kiara,Kuala-Lumpur,2300000,4,5,0,Built-up,Partly
Bukit-Jalil,Kuala-Lumpur,1170000,6,4,0,Built-up,Partly
Mont-Kiara,Kuala-Lumpur,2650000,5,5,0,Built-up,Fully
Mont-Kiara,Kuala-Lumpur,2414710,5,6,0,Built-up,Partly
KLCC,Kuala-Lumpur,1890000,5,4,0,Built-up,Partly
KLCC,Kuala-Lumpur,1890000,5,4,0,Built-up,Partly
KLCC,Kuala-Lumpur,1890000,3,2,0,Built-up,Partly
KLCC,Kuala-Lumpur,1890000,3,2,0,Built-up,Partly
Desa-ParkCity,Kuala-Lumpur,2500000,4,5,0,Built-up,Fully
KLCC,Kuala-Lumpur,2600000,4,5,0,Built-up,Partly
KLCC,Kuala-Lumpur,3000000,4,5,0,Built-up,Partly
Ampang,Kuala-Lumpur,3200000,4,4,0,Built-up,Partly
Ampang,Kuala-Lumpur,3500000,4,4,0,Built-up,Fully
Mont-Kiara,Kuala-Lumpur,3100000,4,4,0,Built-up,Fully
Ampang-Hilir,Kuala-Lumpur,5460000,4,5,0,Built-up,Unfurnished
Jalan-Klang-Lama,Kuala-Lumpur,2250000,6,3,0,Built-up,Partly
Puchong,Kuala-Lumpur,900000,6,6,0,Built-up,Fully
Ampang,Kuala-Lumpur,1350000,4,4,0,Built-up,Fully
Ampang,Kuala-Lumpur,1350000,7,7,0,Built-up,Unfurnished
Mont-Kiara,Kuala-Lumpur,1700000,4,4,0,Built-up,Partly
Damansara-Heights,Kuala-Lumpur,2350000,4,5,0,Built-up,Fully
Taman-Melawati,Kuala-Lumpur,2100000,5,3,0,Built-up,Unfurnished
KL-City,Kuala-Lumpur,2800000,6,6,0,Built-up,Fully
Mont-Kiara,Kuala-Lumpur,2900000,4,5,0,Built-up,Unfurnished
Mont-Kiara,Kuala-Lumpur,2535300,5,5,0,Built-up,Partly
Mont-Kiara,Kuala-Lumpur,2535300,5,4,0,Built-up,Partly
Mont-Kiara,Kuala-Lumpur,2500000,4,5,0,Built-up,Fully
Mont-Kiara,Kuala-Lumpur,2535300,5,5,0,Built-up,Partly
Mont-Kiara,Kuala-Lumpur,2535300,5,5,0,Built-up,Partly
Mont-Kiara,Kuala-Lumpur,2535300,5,5,0,Built-up,Partly
Mont-Kiara,Kuala-Lumpur,2535300,5,5,0,Built-up,Partly
Mont-Kiara,Kuala-Lumpur,2535300,5,4,0,Built-up,Partly
Mont-Kiara,Kuala-Lumpur,2535300,5,5,0,Built-up,Partly
Mont-Kiara,Kuala-Lumpur,2535300,5,4,0,Built-up,Partly
Bandar-Tasik-Selatan,Kuala-Lumpur,950000,4,3,0,Built-up,Unfurnished
Kuchai-Lama,Kuala-Lumpur,1850000,5,0,0,Built-up,Fully
Cheras,Kuala-Lumpur,1600000,5,4,0,Built-up,Fully
Dutamas,Kuala-Lumpur,2400000,6,6,0,Built-up,Fully
Bangsar,Kuala-Lumpur,3150000,5,6,0,Built-up,Unfurnished
Dutamas,Kuala-Lumpur,2150000,5,5,0,Built-up,Unfurnished
KLCC,Kuala-Lumpur,3600000,4,4,0,Built-up,Partly
KLCC,Kuala-Lumpur,3600000,4,4,0,Built-up,Partly
KLCC,Kuala-Lumpur,5200000,4,4,0,Built-up,Fully
KLCC,Kuala-Lumpur,5000000,4,4,0,Built-up,Fully
KLCC,Kuala-Lumpur,3800000,4,4,0,Built-up,Partly
KLCC,Kuala-Lumpur,4000000,4,4,0,Built-up,Partly
KLCC,Kuala-Lumpur,3600000,4,4,0,Built-up,Fully
KLCC,Kuala-Lumpur,4000000,4,4,0,Built-up,Partly
KLCC,Kuala-Lumpur,3800000,4,4,0,Built-up,Partly
KLCC,Kuala-Lumpur,3898000,3,3,0,Built-up,Partly
KLCC,Kuala-Lumpur,3616000,3,3,0,Built-up,Partly
KLCC,Kuala-Lumpur,3978400,4,4,0,Built-up,Partly
KLCC,Kuala-Lumpur,3280000,4,4,0,Built-up,Fully
Taman-Tun-Dr-Ismail,Kuala-Lumpur,3200000,3,2,0,Built-up,Unfurnished
KLCC,Kuala-Lumpur,3941000,5,5,0,Built-up,Fully
Pandan-Jaya,Kuala-Lumpur,1550000,5,4,0,Land-area,Partly
Pandan-Jaya,Kuala-Lumpur,1600000,4,4,0,Land-area,Partly
OUG,Kuala-Lumpur,1380000,5,3,0,Land-area,Partly
Ampang,Kuala-Lumpur,1300000,5,3,0,Land-area,Unfurnished
Ampang,Kuala-Lumpur,1600000,4,4,0,Land-area,Partly
Kepong,Kuala-Lumpur,1220000,5,2,0,Land-area,Partly
Setapak,Kuala-Lumpur,1030000,9,2,0,Land-area,Partly
Cheras,Kuala-Lumpur,1280000,4,4,0,Land-area,Unfurnished
KL-City,Kuala-Lumpur,362000,1,1,0,Built-up,Fully
Jalan-Klang-Lama,Kuala-Lumpur,1980000,5,4,0,Land-area,Partly
Kepong,Kuala-Lumpur,1700000,4,3,0,Land-area,Partly
Damansara,Kuala-Lumpur,2200000,6,5,0,Land-area,Unfurnished
Cheras,Kuala-Lumpur,950000,5,4,0,Land-area,Unfurnished
Setapak,Kuala-Lumpur,850000,3,3,0,Land-area,Partly
Kepong,Kuala-Lumpur,1000000,4,2,0,Land-area,Partly
Kepong,Kuala-Lumpur,898000,4,2,0,Land-area,Partly
Salak-Selatan,Kuala-Lumpur,2150000,3,4,0,Land-area,Partly
Jalan-Klang-Lama,Kuala-Lumpur,1050000,5,3,0,Land-area,Partly
Taman-Desa,Kuala-Lumpur,780000,4,3,0,Land-area,Partly
Sri-Hartamas,Kuala-Lumpur,3500000,4,4,0,Land-area,Fully
Cheras,Kuala-Lumpur,930000,4,3,0,Land-area,Fully
Kepong,Kuala-Lumpur,1100000,5,3,0,Land-area,Partly
Taman-Melawati,Kuala-Lumpur,2300000,5,6,0,Land-area,Fully
Mont-Kiara,Kuala-Lumpur,4800000,6,6,0,Land-area,Partly
Mont-Kiara,Kuala-Lumpur,4800000,6,6,0,Land-area,Fully
Taman-Melawati,Kuala-Lumpur,1280000,4,3,0,Land-area,Partly
Kepong,Kuala-Lumpur,700000,3,2,0,Land-area,Unfurnished
Pandan-Indah,Kuala-Lumpur,1300000,4,4,0,Land-area,Partly
Sunway-SPK,Kuala-Lumpur,2650000,5,3,0,Land-area,Fully
Cheras,Kuala-Lumpur,1050000,4,3,0,Land-area,Unfurnished
Taman-Melawati,Kuala-Lumpur,2080000,4,5,0,Land-area,Unfurnished
Desa-ParkCity,Kuala-Lumpur,4200000,4,4,0,Land-area,Partly
Ampang,Kuala-Lumpur,1680000,4,4,0,Land-area,Unfurnished
OUG,Kuala-Lumpur,1700000,4,5,0,Land-area,Partly
Kepong,Kuala-Lumpur,3000000,6,6,0,Land-area,Fully
Seputeh,Kuala-Lumpur,3400000,5,5,0,Land-area,Partly
Desa-ParkCity,Kuala-Lumpur,3890000,6,6,0,Land-area,Fully
Desa-Petaling,Kuala-Lumpur,3300000,8,7,0,Land-area,Fully
Desa-ParkCity,Kuala-Lumpur,3980000,5,8,0,Land-area,Partly
Cheras,Kuala-Lumpur,1750000,5,3,0,Land-area,Partly
Taman-Melawati,Kuala-Lumpur,1500000,5,4,0,Land-area,Partly
Mont-Kiara,Kuala-Lumpur,5000000,5,6,0,Land-area,Partly
Desa-ParkCity,Kuala-Lumpur,3380000,4,4,0,Land-area,Partly
Kepong,Kuala-Lumpur,1000000,4,2,0,Land-area,Unfurnished
Seputeh,Kuala-Lumpur,3080000,5,5,0,Land-area,Partly
Ampang,Kuala-Lumpur,2150000,6,6,0,Land-area,Partly
City-Centre,Kuala-Lumpur,4200000,3,2,0,Land-area,Fully
Kuchai-Lama,Kuala-Lumpur,1600000,3,3,0,Land-area,Fully
Bangsar-South,Kuala-Lumpur,2800000,5,4,0,Land-area,Partly
Bukit-Jalil,Kuala-Lumpur,1650000,6,5,0,Land-area,Partly
Cheras,Kuala-Lumpur,1400000,6,5,0,Land-area,Partly
Kepong,Kuala-Lumpur,1480000,4,3,0,Land-area,Partly
Kepong,Kuala-Lumpur,1480000,4,3,0,Land-area,Partly
Bukit-Jalil,Kuala-Lumpur,1650000,6,5,0,Land-area,Partly
Kepong,Kuala-Lumpur,1500000,6,6,0,Land-area,Partly
Kepong,Kuala-Lumpur,1800000,6,5,0,Land-area,Partly
Kepong,Kuala-Lumpur,1850000,5,4,0,Land-area,Partly
Kepong,Kuala-Lumpur,1500000,5,3,0,Land-area,Fully
Setiawangsa,Kuala-Lumpur,1500000,5,4,0,Land-area,Fully
Sri-Hartamas,Kuala-Lumpur,2750000,7,4,0,Land-area,Partly
Taman-Melawati,Kuala-Lumpur,1580000,4,4,0,Land-area,Partly
Ampang,Kuala-Lumpur,800000,4,4,0,Land-area,Partly
Kepong,Kuala-Lumpur,1900000,7,5,0,Land-area,Unfurnished
Sungai-Besi,Kuala-Lumpur,2380000,5,5,0,Land-area,Fully
Salak-Selatan,Kuala-Lumpur,450000,1,1,0,Land-area,Unfurnished
Sungai-Besi,Kuala-Lumpur,2350000,5,5,0,Land-area,Partly
Kepong,Kuala-Lumpur,1280000,5,3,0,Land-area,Partly
Puchong,Kuala-Lumpur,1168000,3,3,0,Land-area,Partly
Kepong,Kuala-Lumpur,890000,3,2,0,Land-area,Partly
Desa-ParkCity,Kuala-Lumpur,6000000,7,8,0,Land-area,Partly
Desa-ParkCity,Kuala-Lumpur,5200000,7,6,0,Land-area,Partly
Cheras,Kuala-Lumpur,2400000,5,5,0,Land-area,Partly
Cheras,Kuala-Lumpur,1280000,4,3,0,Land-area,Partly
Cheras,Kuala-Lumpur,1400000,6,4,0,Land-area,Partly
Sungai-Besi,Kuala-Lumpur,2350000,5,6,0,Land-area,Partly
Cheras,Kuala-Lumpur,2000000,6,5,0,Land-area,Unfurnished
Taman-Desa,Kuala-Lumpur,972000,6,5,0,Land-area,Partly
Kepong,Kuala-Lumpur,980000,3,2,0,Land-area,Partly
Seputeh,Kuala-Lumpur,2180000,5,4,0,Land-area,Unfurnished
Jalan-Klang-Lama,Kuala-Lumpur,1128000,4,2,0,Land-area,Unfurnished
Taman-Tun-Dr-Ismail,Kuala-Lumpur,2900000,5,5,0,Land-area,Unfurnished
Cheras,Kuala-Lumpur,1800000,5,6,0,Land-area,Partly
Jinjang,Kuala-Lumpur,2400000,4,3,0,Land-area,Partly
Salak-Selatan,Kuala-Lumpur,3500000,6,6,0,Land-area,Partly
OUG,Kuala-Lumpur,2250000,7,8,0,Land-area,Unfurnished
Desa-Petaling,Kuala-Lumpur,3000000,4,5,0,Land-area,Partly
Desa-Petaling,Kuala-Lumpur,3180000,4,5,0,Land-area,Partly
Jalan-Kuching,Kuala-Lumpur,1550000,5,5,0,Land-area,Partly
Jalan-Kuching,Kuala-Lumpur,1550000,5,5,0,Land-area,Partly
Cheras,Kuala-Lumpur,1550000,3,2,0,Land-area,Unfurnished
Desa-ParkCity,Kuala-Lumpur,3790000,8,6,0,Land-area,Partly
KLCC,Kuala-Lumpur,3500000,4,5,0,Land-area,Fully
Kepong,Kuala-Lumpur,1250000,7,4,0,Land-area,Unfurnished
Sungai-Besi,Kuala-Lumpur,2500000,5,5,0,Land-area,Fully
Bukit-Tunku,Kuala-Lumpur,40000000,9,9,0,Land-area,Partly
Kepong,Kuala-Lumpur,1100000,4,3,0,Land-area,Partly
Mont-Kiara,Kuala-Lumpur,3550000,5,5,0,Land-area,Partly
Cheras,Kuala-Lumpur,1990000,7,7,0,Land-area,Fully
Other,Kuala-Lumpur,3300000,7,7,0,Land-area,Partly
Desa-ParkCity,Kuala-Lumpur,3880000,5,4,0,Land-area,Partly
Jalan-Kuching,Kuala-Lumpur,1220000,4,3,0,Land-area,Unfurnished
Jalan-Ipoh,Kuala-Lumpur,720000,4,3,0,Land-area,Unfurnished
Jalan-Ipoh,Kuala-Lumpur,720000,4,3,0,Land-area,Partly
Sri-Petaling,Kuala-Lumpur,3380000,7,7,0,Land-area,Fully
Puchong,Kuala-Lumpur,550000,4,3,0,Land-area,Partly
Bandar-Damai-Perdana,Kuala-Lumpur,990000,6,4,0,Land-area,Partly
Cheras,Kuala-Lumpur,2000000,5,6,0,Land-area,Fully
Taman-Tun-Dr-Ismail,Kuala-Lumpur,2780000,5,3,0,Land-area,Partly
Setapak,Kuala-Lumpur,1450000,5,5,0,Land-area,Fully
Taman-Tun-Dr-Ismail,Kuala-Lumpur,2780000,5,4,0,Land-area,Partly
Taman-Tun-Dr-Ismail,Kuala-Lumpur,2950000,5,4,0,Land-area,Partly
Taman-Tun-Dr-Ismail,Kuala-Lumpur,3600000,5,4,0,Land-area,Fully
Setapak,Kuala-Lumpur,1450000,5,5,0,Land-area,Partly
Mont-Kiara,Kuala-Lumpur,3200000,6,6,0,Land-area,Partly
Bukit-Jalil,Kuala-Lumpur,3900000,7,7,0,Land-area,Fully
Taman-Melawati,Kuala-Lumpur,1880000,5,5,0,Land-area,Fully
Taman-Melawati,Kuala-Lumpur,2000000,5,5,0,Land-area,Unfurnished
Taman-Melawati,Kuala-Lumpur,3300000,5,5,0,Land-area,Partly
Jalan-Kuching,Kuala-Lumpur,1660000,5,4,0,Land-area,Partly
Kepong,Kuala-Lumpur,1950000,7,4,0,Land-area,Fully
Taman-Tun-Dr-Ismail,Kuala-Lumpur,2600000,5,3,0,Land-area,Partly
Kepong,Kuala-Lumpur,900000,3,2,0,Land-area,Partly
Mont-Kiara,Kuala-Lumpur,4800000,6,6,0,Land-area,Partly
Setapak,Kuala-Lumpur,1600000,4,3,0,Land-area,Partly
Taman-Melawati,Kuala-Lumpur,2100000,5,6,0,Land-area,Fully
Ampang,Kuala-Lumpur,1500000,5,3,0,Land-area,Fully
Kepong,Kuala-Lumpur,1200000,3,2,0,Land-area,Fully
Taman-Melawati,Kuala-Lumpur,1870000,5,6,0,Land-area,Fully
Taman-Melawati,Kuala-Lumpur,1200000,4,3,0,Land-area,Partly
Desa-ParkCity,Kuala-Lumpur,3490000,5,5,0,Land-area,Partly
Cheras,Kuala-Lumpur,1300000,5,3,0,Land-area,Partly
Cheras,Kuala-Lumpur,1280000,5,5,0,Land-area,Unfurnished
Kepong,Kuala-Lumpur,2200000,5,5,0,Land-area,Partly
Kepong,Kuala-Lumpur,2320000,6,6,0,Land-area,Fully
Kepong,Kuala-Lumpur,1700000,4,3,0,Land-area,Partly
Kepong,Kuala-Lumpur,2080000,6,5,0,Land-area,Unfurnished
Cheras,Kuala-Lumpur,1080000,4,3,0,Land-area,Partly
Taman-Melawati,Kuala-Lumpur,2050000,6,6,0,Land-area,Unfurnished
Bukit-Jalil,Kuala-Lumpur,2550000,5,4,0,Land-area,Partly
Wangsa-Maju,Kuala-Lumpur,3350000,7,8,0,Land-area,Partly
KLCC,Kuala-Lumpur,4570000,5,6,0,Land-area,Fully
Sri-Hartamas,Kuala-Lumpur,3600000,5,5,0,Built-up,Partly
Taman-Tun-Dr-Ismail,Kuala-Lumpur,2900000,7,5,0,Built-up,Partly
Bangsar,Kuala-Lumpur,6037500,3,5,0,Built-up,Partly
Bangsar,Kuala-Lumpur,3800000,5,5,0,Built-up,Partly
Bukit-Bintang,Kuala-Lumpur,8800000,4,0,0,Built-up,Partly
Cheras,Kuala-Lumpur,998000,6,5,0,Built-up,Partly
Bangsar,Kuala-Lumpur,3700000,5,6,0,Built-up,Partly
Sri-Hartamas,Kuala-Lumpur,3800000,5,5,0,Built-up,Partly
Kepong,Kuala-Lumpur,1850000,6,5,0,Built-up,Fully
Desa-ParkCity,Kuala-Lumpur,3880000,6,5,0,Built-up,Fully
Sri-Hartamas,Kuala-Lumpur,3700000,5,5,0,Built-up,Partly
Mont-Kiara,Kuala-Lumpur,2500000,5,5,0,Built-up,Fully
Bukit-Jalil,Kuala-Lumpur,2600000,5,6,0,Built-up,Fully
Bukit-Jalil,Kuala-Lumpur,2480000,5,6,0,Built-up,Fully
Bukit-Jalil,Kuala-Lumpur,2600000,5,6,0,Built-up,Unfurnished
Bukit-Jalil,Kuala-Lumpur,2600000,5,6,0,Built-up,Unfurnished
KLCC,Kuala-Lumpur,5300000,5,2,0,Built-up,Partly
Ampang-Hilir,Kuala-Lumpur,4400000,4,4,0,Built-up,Fully
Sri-Petaling,Kuala-Lumpur,1650000,6,4,0,Built-up,Partly
Mont-Kiara,Kuala-Lumpur,4000000,5,5,0,Built-up,Fully
Mont-Kiara,Kuala-Lumpur,2000000,4,4,0,Built-up,Fully
KLCC,Kuala-Lumpur,5300000,5,6,0,Built-up,Fully
Kepong,Kuala-Lumpur,1900000,6,5,0,Built-up,Fully
Taman-Melawati,Kuala-Lumpur,2150000,4,3,0,Built-up,Partly
Desa-ParkCity,Kuala-Lumpur,3890000,6,6,0,Built-up,Fully
KLCC,Kuala-Lumpur,3200000,4,5,0,Built-up,Fully
Mont-Kiara,Kuala-Lumpur,3100000,6,7,0,Built-up,Partly
Sri-Hartamas,Kuala-Lumpur,3600000,4,4,0,Built-up,Partly
Mont-Kiara,Kuala-Lumpur,3700000,6,5,0,Built-up,Fully
Bangsar,Kuala-Lumpur,8590000,4,4,0,Built-up,Unfurnished
Bangsar,Kuala-Lumpur,7250000,4,5,0,Built-up,Unfurnished
Bangsar,Kuala-Lumpur,7250000,4,5,0,Built-up,Unfurnished
Bangsar,Kuala-Lumpur,7250000,4,5,0,Built-up,Unfurnished
Bangsar,Kuala-Lumpur,7250000,4,5,0,Built-up,Unfurnished
Bangsar,Kuala-Lumpur,7250000,4,5,0,Built-up,Unfurnished
Taman-Desa,Kuala-Lumpur,4500000,6,5,0,Built-up,Fully
Taman-Melawati,Kuala-Lumpur,2200000,5,7,0,Built-up,Partly
Segambut,Kuala-Lumpur,1700000,7,6,0,Built-up,Unfurnished
Taman-Tun-Dr-Ismail,Kuala-Lumpur,2800000,4,4,0,Built-up,Partly
Cheras,Kuala-Lumpur,1000000,3,3,0,Land-area,Partly
Ampang,Kuala-Lumpur,1750000,5,5,0,Land-area,Fully
Kepong,Kuala-Lumpur,2350000,6,6,0,Land-area,Fully
Desa-ParkCity,Kuala-Lumpur,2200000,5,5,0,Land-area,Partly
Mont-Kiara,Kuala-Lumpur,4500000,5,5,0,Land-area,Fully
Sungai-Besi,Kuala-Lumpur,2200000,6,5,0,Land-area,Fully
Ampang,Kuala-Lumpur,600000,4,3,0,Land-area,Partly
Taman-Melawati,Kuala-Lumpur,2000000,4,4,0,Land-area,Fully
Sri-Petaling,Kuala-Lumpur,2100000,4,4,0,Land-area,Partly
Sri-Petaling,Kuala-Lumpur,2350000,5,5,0,Land-area,Partly
Sri-Petaling,Kuala-Lumpur,2900000,4,4,0,Land-area,Partly
Sri-Petaling,Kuala-Lumpur,2350000,5,5,0,Land-area,Partly
Sri-Petaling,Kuala-Lumpur,2900000,4,4,0,Land-area,Partly
Bangsar,Kuala-Lumpur,2750000,5,3,0,Land-area,Fully
Cheras,Kuala-Lumpur,1200000,5,4,0,Land-area,Partly
Sri-Petaling,Kuala-Lumpur,2400000,5,5,0,Land-area,Partly
Keramat,Kuala-Lumpur,1300000,6,7,0,Land-area,Partly
Setiawangsa,Kuala-Lumpur,1750000,4,3,0,Land-area,Fully
Sri-Hartamas,Kuala-Lumpur,4850000,5,5,0,Land-area,Partly
Bangsar,Kuala-Lumpur,3500000,5,5,0,Land-area,Fully
Cheras,Kuala-Lumpur,3500,5,4,0,Land-area,Partly
Sri-Petaling,Kuala-Lumpur,2450000,5,5,0,Land-area,Partly
Seputeh,Kuala-Lumpur,4050000,5,5,0,Land-area,Fully
Sri-Petaling,Kuala-Lumpur,2400000,5,5,0,Land-area,Partly
Sri-Petaling,Kuala-Lumpur,2400000,5,5,0,Land-area,Partly
Sri-Petaling,Kuala-Lumpur,1880000,4,4,0,Land-area,Partly
Ampang,Kuala-Lumpur,1600000,4,3,0,Land-area,Partly
KL-City,Kuala-Lumpur,3400000,8,4,0,Land-area,Unfurnished
Taman-Melawati,Kuala-Lumpur,787320,4,3,0,Land-area,Partly
Taman-Melawati,Kuala-Lumpur,787320,4,3,0,Land-area,Unfurnished
Damansara-Heights,Kuala-Lumpur,3500000,4,3,0,Land-area,Partly
Cheras,Kuala-Lumpur,1100000,5,5,0,Land-area,Unfurnished
Bukit-Jalil,Kuala-Lumpur,2850000,5,4,0,Land-area,Partly
Kepong,Kuala-Lumpur,3380000,5,4,0,Land-area,Partly
Kepong,Kuala-Lumpur,3300000,5,6,0,Land-area,Partly
Sri-Hartamas,Kuala-Lumpur,3100000,5,6,0,Land-area,Partly
Mont-Kiara,Kuala-Lumpur,2750000,6,5,0,Land-area,Fully
Sri-Petaling,Kuala-Lumpur,2200000,6,6,0,Land-area,Partly
Wangsa-Maju,Kuala-Lumpur,3400000,8,8,0,Land-area,Partly
Sri-Petaling,Kuala-Lumpur,2500000,6,6,0,Land-area,Partly
Kepong,Kuala-Lumpur,995000,4,2,0,Land-area,Partly
Wangsa-Maju,Kuala-Lumpur,875000,3,2,0,Land-area,Partly
Kepong,Kuala-Lumpur,1100000,4,3,0,Land-area,Partly
Bandar-Damai-Perdana,Kuala-Lumpur,1200000,4,3,0,Land-area,Partly
Kepong,Kuala-Lumpur,1200000,4,3,0,Land-area,Partly
Cheras,Kuala-Lumpur,1350000,5,4,0,Land-area,Partly
Kepong,Kuala-Lumpur,1100000,3,2,0,Land-area,Partly
Cheras,Kuala-Lumpur,1755000,5,6,0,Land-area,Unfurnished
Ampang,Kuala-Lumpur,1800000,5,6,0,Land-area,Partly
Desa-ParkCity,Kuala-Lumpur,3600000,6,6,0,Land-area,Partly
Kepong,Kuala-Lumpur,1300000,4,3,0,Land-area,Partly
Sentul,Kuala-Lumpur,1550000,4,4,0,Land-area,Partly
Setapak,Kuala-Lumpur,1340000,5,4,0,Land-area,Partly
Ampang,Kuala-Lumpur,2900000,6,6,0,Land-area,Partly
Setapak,Kuala-Lumpur,1500000,6,4,0,Land-area,Partly
Cheras,Kuala-Lumpur,1750000,6,6,0,Land-area,Unfurnished
Kepong,Kuala-Lumpur,980000,3,2,0,Land-area,Partly
Cheras,Kuala-Lumpur,1550000,7,8,0,Land-area,Partly
Ampang,Kuala-Lumpur,2250000,7,8,0,Land-area,Partly
Kepong,Kuala-Lumpur,2300000,6,6,0,Land-area,Unfurnished
Jalan-Klang-Lama,Kuala-Lumpur,1399999,4,4,0,Land-area,Partly
Cheras,Kuala-Lumpur,2220000,6,6,0,Land-area,Partly
Segambut,Kuala-Lumpur,2850000,6,6,0,Land-area,Partly
Segambut,Kuala-Lumpur,3000000,6,6,0,Land-area,Partly
Kepong,Kuala-Lumpur,900000,3,2,0,Land-area,Partly
Setapak,Kuala-Lumpur,1480000,4,3,0,Land-area,Partly
Kepong,Kuala-Lumpur,1500000,4,3,0,Land-area,Partly
Cheras,Kuala-Lumpur,1800000,5,5,0,Land-area,Unfurnished
OUG,Kuala-Lumpur,1950000,5,3,0,Land-area,Partly
Sri-Hartamas,Kuala-Lumpur,4300000,7,6,0,Land-area,Partly
Cheras,Kuala-Lumpur,999000,4,3,0,Land-area,Partly
Taman-Melawati,Kuala-Lumpur,1750000,5,5,0,Land-area,Partly
Kepong,Kuala-Lumpur,950000,4,3,0,Land-area,Partly
Segambut,Kuala-Lumpur,1100000,3,3,0,Land-area,Partly
Kepong,Kuala-Lumpur,1600000,5,4,0,Land-area,Partly
Cheras,Kuala-Lumpur,1450000,6,5,0,Land-area,Partly
Ampang,Kuala-Lumpur,2100000,4,4,0,Land-area,Partly
OUG,Kuala-Lumpur,1300000,4,2,0,Land-area,Unfurnished
Pandan-Perdana,Kuala-Lumpur,730000,3,2,0,Land-area,Partly
Kepong,Kuala-Lumpur,880000,3,2,0,Land-area,Partly
Kepong,Kuala-Lumpur,1399999,5,2,0,Land-area,Partly
Kepong,Kuala-Lumpur,1000000,3,2,0,Land-area,Unfurnished
Sri-Petaling,Kuala-Lumpur,1790000,4,4,0,Land-area,Partly
Cheras,Kuala-Lumpur,1350000,5,3,0,Land-area,Partly
Kepong,Kuala-Lumpur,1180000,3,3,0,Land-area,Partly
TAMAN-MELATI,Kuala-Lumpur,1330000,4,3,0,Land-area,Unfurnished
Kepong,Kuala-Lumpur,1400000,4,3,0,Land-area,Partly
Cheras,Kuala-Lumpur,1100000,4,4,0,Land-area,Partly
Kepong,Kuala-Lumpur,1800000,4,3,0,Land-area,Partly
Kepong,Kuala-Lumpur,1300000,4,3,0,Land-area,Partly
Kepong,Kuala-Lumpur,1750000,5,3,0,Land-area,Partly
Kepong,Kuala-Lumpur,1240000,5,3,0,Land-area,Partly
Kepong,Kuala-Lumpur,1380000,5,4,0,Land-area,Partly
Cheras,Kuala-Lumpur,1050000,4,3,0,Land-area,Unfurnished
Ampang,Kuala-Lumpur,350000,1,1,0,Built-up,Fully
Sri-Hartamas,Kuala-Lumpur,3280000,5,6,0,Land-area,Partly
Sri-Hartamas,Kuala-Lumpur,3250000,5,6,0,Land-area,Partly
OUG,Kuala-Lumpur,1800000,5,4,0,Land-area,Partly
OUG,Kuala-Lumpur,1800000,5,4,0,Land-area,Partly
Sri-Hartamas,Kuala-Lumpur,4000000,9,7,0,Land-area,Partly
Taman-Desa,Kuala-Lumpur,3800000,6,6,0,Land-area,Partly
Bangsar,Kuala-Lumpur,2400000,5,4,0,Land-area,Partly
Ampang,Kuala-Lumpur,2500000,7,7,0,Land-area,Partly
Damansara,Kuala-Lumpur,7200000,9,9,0,Land-area,Partly
Taman-Tun-Dr-Ismail,Kuala-Lumpur,2280000,3,2,0,Land-area,Partly
